Institution ID,Number of full-time undergraduates
441478,131.0
441487,231.0
441496,229.0
441502,686.0
441511,402.0
441548,99.0
441575,854.0
441593,52.0
441609,119.0
441618,30.0
441627,23.0
441636,252.0
441645,180.0
441663,444.0
441672,20.0
441690,193.0
441706,170.0
441742,725.0
441751,28.0
441760,2023.0
441779,87.0
441788,514.0
441830,101.0
441858,280.0
441876,321.0
441894,7.0
441900,2346.0
441919,380.0
441928,475.0
441937,4086.0
441955,713.0
441964,599.0
441973,1743.0
441982,347.0
442037,252.0
442046,575.0
442064,0.0
442073,618.0
442134,777.0
442143,456.0
442152,1222.0
442161,767.0
442170,1261.0
442189,608.0
442204,256.0
442213,32.0
442222,122.0
442231,1621.0
442240,394.0
442295,0.0
442329,614.0
442338,476.0
442347,274.0
442356,1025.0
442383,260.0
442392,0.0
442408,374.0
442426,248.0
442435,47.0
442444,1085.0
442462,528.0
442523,34.0
442569,7332.0
442578,205.0
442602,583.0
442611,2350.0
442620,479.0
442639,19.0
442648,803.0
442657,357.0
442684,163.0
442718,418.0
442727,1484.0
442736,504.0
442745,835.0
442781,130.0
442790,1374.0
442806,0.0
442815,533.0
442842,75.0
442879,842.0
442888,176.0
442897,99.0
442930,1024.0
442949,33.0
442958,27.0
442967,130.0
442976,75.0
442985,27.0
443021,198.0
443030,0.0
443049,173.0
443058,18.0
443076,3.0
443100,119.0
443128,0.0
443137,353.0
443146,172.0
443173,49.0
443207,649.0
443216,158.0
443225,56.0
443234,170.0
443252,1395.0
443261,358.0
443270,256.0
443289,113.0
443298,269.0
443304,76.0
443322,508.0
443331,1735.0
443340,67.0
443359,190.0
443377,176.0
443410,1101.0
443429,57.0
443438,432.0
443456,162.0
443465,121.0
443474,724.0
443483,86.0
443492,1929.0
443526,568.0
443535,363.0
443544,376.0
443553,189.0
443562,2052.0
443571,138.0
443599,154.0
443623,1557.0
443632,173.0
443641,195.0
443650,448.0
443669,461.0
443678,106.0
443687,830.0
443696,30.0
443702,0.0
443739,433.0
443748,719.0
443766,1190.0
443784,1557.0
443827,804.0
443836,708.0
443845,388.0
443854,938.0
443881,681.0
443890,937.0
443906,95.0
443924,461.0
443942,149.0
443951,170.0
443979,64.0
444024,1371.0
444042,1800.0
444051,245.0
444079,460.0
444088,330.0
444103,0.0
444121,353.0
444130,196.0
444158,20096.0
444167,2690.0
444194,221.0
444200,314.0
444219,5308.0
444228,41.0
444237,696.0
444255,313.0
444264,159.0
444282,174.0
444291,135.0
444307,127.0
444316,171.0
444325,203.0
444334,23.0
444343,156.0
444352,226.0
444361,91.0
444370,156.0
444389,199.0
444398,151.0
444404,75.0
444413,94.0
444422,237.0
444440,100.0
444468,40.0
444486,264.0
444510,130.0
444529,177.0
444547,67.0
444556,244.0
444565,432.0
444574,868.0
444583,959.0
444592,47.0
444608,70.0
444635,27.0
444644,34.0
444653,76.0
444662,26.0
444671,358.0
444680,280.0
444699,0.0
444705,41.0
444714,1019.0
444723,1570.0
444732,194.0
444750,32.0
444769,207.0
444778,108.0
444787,41.0
444796,284.0
444811,271.0
444857,63.0
444866,208.0
444893,346.0
444909,25.0
444927,451.0
444936,41.0
444945,204.0
444954,1828.0
444972,226.0
444990,488.0
445018,1014.0
445027,13434.0
445072,764.0
445081,289.0
445090,446.0
445115,900.0
445124,563.0
445133,462.0
445142,196.0
445188,5651.0
445197,769.0
445203,807.0
445212,294.0
445221,69.0
445230,1648.0
445249,544.0
445258,390.0
445267,1376.0
445276,545.0
445300,337.0
445319,151.0
445328,395.0
445337,162.0
445346,466.0
445364,551.0
445373,629.0
445382,508.0
445391,151.0
445434,976.0
445452,1567.0
445461,1374.0
445470,382.0
445498,44.0
445504,80.0
445531,39.0
445540,74.0
445559,436.0
445577,494.0
445601,1285.0
445610,370.0
445638,51.0
445647,51.0
445656,75.0
445665,382.0
445674,587.0
445683,62.0
445692,450.0
445708,2518.0
445717,1858.0
445726,686.0
445735,338.0
445744,734.0
445753,327.0
445762,239.0
445771,470.0
445780,87.0
445799,2731.0
445814,854.0
445841,131.0
445850,151.0
445869,0.0
445896,84.0
445911,617.0
445920,405.0
445939,175.0
445948,153.0
445957,198.0
445984,25.0
445993,344.0
446002,0.0
446039,0.0
446048,907.0
446057,92.0
446075,22.0
446084,176.0
446093,121.0
446109,159.0
446118,593.0
446127,264.0
446136,562.0
446145,18.0
446163,90.0
446190,31.0
446206,23.0
446215,53.0
446224,73.0
446233,166.0
446242,272.0
446251,60.0
446260,208.0
446288,117.0
446303,171.0
446349,16.0
446385,172.0
446394,29.0
446400,142.0
446437,238.0
446446,151.0
446455,38.0
446464,60.0
446491,25.0
446507,21.0
446516,30.0
446525,117.0
446534,73.0
446543,31.0
446552,1410.0
446561,1312.0
446570,62.0
446589,158.0
446598,59.0
446604,1514.0
446613,22.0
446640,258.0
446668,778.0
446677,246.0
446701,43.0
446710,103.0
446729,34.0
446738,684.0
446747,512.0
446756,508.0
446765,251.0
446774,1916.0
446792,619.0
446808,426.0
446817,297.0
446835,1338.0
446844,1002.0
446853,614.0
446880,484.0
446899,430.0
446905,369.0
446914,719.0
446923,462.0
446932,0.0
446996,64.0
447014,394.0
447023,619.0
447050,138.0
447069,731.0
447102,829.0
447120,557.0
447148,332.0
447157,49.0
447166,59.0
447175,72.0
447209,667.0
447218,691.0
447227,868.0
447236,372.0
447245,646.0
447254,25.0
447263,1361.0
447272,220.0
447290,931.0
447315,55.0
447324,147.0
447333,74.0
447342,72.0
447351,399.0
447360,495.0
447379,348.0
447388,296.0
447403,1770.0
447421,514.0
447430,137.0
447449,50.0
447458,608.0
447467,179.0
447476,163.0
447494,401.0
447519,553.0
447528,181.0
447582,2234.0
447591,341.0
447625,283.0
447634,599.0
447652,353.0
447661,199.0
447670,335.0
447689,7993.0
447698,0.0
447704,95.0
447713,105.0
447722,99.0
447731,215.0
447759,332.0
447768,1312.0
447777,655.0
447795,27.0
447801,0.0
447810,198.0
447847,103.0
447856,122.0
447865,39.0
447874,553.0
447883,152.0
447892,182.0
447908,23.0
447917,83.0
447935,471.0
447953,400.0
447962,153.0
447971,93.0
447980,57.0
447999,77.0
448008,22.0
448017,146.0
448026,127.0
448035,35.0
448044,8.0
448053,123.0
448071,198.0
448080,15.0
448105,47.0
448114,544.0
448123,322.0
448141,43.0
448150,183.0
448196,167.0
448202,54.0
448211,99.0
448220,92.0
448239,181.0
448248,1025.0
448257,39.0
448266,46.0
448275,30.0
448284,732.0
448309,722.0
448345,880.0
448354,75.0
448372,207.0
448406,407.0
448415,1481.0
448424,122.0
448433,3193.0
448442,421.0
448451,506.0
448460,174.0
448479,465.0
448488,250.0
448497,279.0
448503,390.0
448512,536.0
448521,34.0
448530,386.0
448558,113.0
448567,631.0
448576,2238.0
448585,380.0
448594,3102.0
448600,260.0
448619,283.0
448628,562.0
448646,106.0
448664,441.0
448673,1556.0
448691,0.0
448707,253.0
448716,395.0
448734,111.0
448752,418.0
448761,317.0
448770,500.0
448789,272.0
448798,121.0
448804,244.0
448822,20.0
448831,87.0
448840,4072.0
448859,208.0
448886,7723.0
448895,741.0
448974,264.0
448983,329.0
449010,1085.0
449038,2049.0
449074,1139.0
449083,353.0
449092,350.0
449117,367.0
449126,239.0
449135,423.0
449144,270.0
449153,270.0
449162,81.0
449171,119.0
449180,89.0
449199,66.0
449205,67.0
449214,56.0
449223,105.0
449232,107.0
449241,66.0
449250,435.0
449269,1015.0
449302,43.0
449311,185.0
449320,940.0
449339,35384.0
449348,36.0
449357,107.0
449366,322.0
449375,272.0
449384,220.0
449393,100.0
449436,170.0
449445,138.0
449454,42.0
449463,77.0
449472,114.0
449481,0.0
449490,81.0
449506,464.0
449524,305.0
449533,186.0
449579,0.0
449597,44.0
449603,213.0
449612,187.0
449658,120.0
449667,123.0
449676,73.0
449685,127.0
449700,331.0
449719,261.0
449728,26.0
449746,246.0
449764,65.0
449773,232.0
449782,34.0
449791,91.0
449807,226.0
449816,150.0
449852,47.0
449861,166.0
449870,104.0
449889,0.0
449898,584.0
449904,415.0
449922,0.0
449931,692.0
449959,237.0
449968,362.0
449977,241.0
449986,343.0
449995,241.0
450003,316.0
450021,202.0
450049,579.0
450058,1035.0
450067,837.0
450076,1122.0
450085,684.0
450094,1157.0
450119,463.0
450128,591.0
450146,120.0
450155,408.0
450173,16672.0
450182,386.0
450191,325.0
450207,210.0
450216,596.0
450225,377.0
450234,355.0
450243,491.0
450252,618.0
450261,196.0
450270,381.0
450289,298.0
450298,213.0
450304,0.0
450377,381.0
450395,191.0
450401,350.0
450429,182.0
450447,336.0
450456,279.0
450465,536.0
450474,696.0
450483,174.0
450492,395.0
450526,293.0
450535,154.0
450544,187.0
450571,1305.0
450580,125.0
450599,141.0
450605,139.0
450614,139.0
450623,156.0
450632,71.0
450641,124.0
450650,210.0
450669,86.0
450678,486.0
450696,437.0
450702,486.0
450720,243.0
450739,177.0
450757,99.0
450766,45.0
450784,105.0
450793,152.0
450809,48.0
450818,64.0
450827,127.0
450836,126.0
450845,47.0
450854,97.0
450863,46.0
450872,100.0
450881,70.0
450933,10911.0
450942,0.0
450951,170.0
450960,117.0
450979,3186.0
450988,152.0
451006,175.0
451015,224.0
451033,23.0
451042,92.0
451051,55.0
451060,297.0
451079,0.0
451097,204.0
451103,1073.0
451121,149.0
451130,0.0
451149,827.0
451158,770.0
451167,104.0
451194,26.0
451219,15.0
451228,130.0
451237,40.0
451255,82.0
451264,196.0
451282,147.0
451291,31.0
451307,65.0
451316,183.0
451334,157.0
451343,168.0
451352,360.0
451361,17.0
451370,64.0
451398,105.0
451404,247.0
451413,419.0
451422,158.0
451440,359.0
451459,144.0
451468,206.0
451477,350.0
451495,84.0
451501,155.0
451510,0.0
451529,52.0
451538,220.0
451547,55.0
451556,1974.0
451565,218.0
451574,282.0
451583,117.0
451592,23.0
451608,38.0
451617,39.0
451626,152.0
451635,59.0
451644,12.0
451653,22.0
451662,11040.0
451671,1481.0
451699,1084.0
451705,100.0
451714,328.0
451741,1027.0
451750,890.0
451769,433.0
451796,921.0
451802,23.0
451811,47.0
451820,1587.0
451848,605.0
451857,462.0
451866,691.0
451875,225.0
451884,307.0
451909,718.0
451918,164.0
451936,293.0
451945,398.0
451954,199.0
451963,359.0
451972,301.0
451981,194.0
451990,430.0
452009,75.0
452018,531.0
452027,794.0
452036,576.0
452045,639.0
452054,655.0
452063,1467.0
452072,243.0
452081,552.0
452090,113.0
452106,100.0
452115,430.0
452124,683.0
452373,454.0
452540,1.0
452692,1.0
452771,3.0
452780,3.0
452841,53.0
452948,628.0
452984,10.0
453075,97.0
453109,222.0
453127,486.0
453163,2049.0
453215,518.0
453297,14.0
453349,289.0
453455,190.0
453464,238.0
453473,155.0
453482,144.0
453552,272.0
453570,75.0
453747,181.0
453756,136.0
453792,195.0
453817,186.0
453923,8.0
454078,30.0
454175,697.0
454184,522.0
454227,6440.0
454236,528.0
454245,470.0
454306,327.0
454315,115.0
454324,65.0
454333,92.0
454342,88.0
454351,117.0
454360,174.0
454379,120.0
454388,87.0
454397,108.0
454458,177.0
454467,96.0
454476,79.0
454485,33.0
454494,77.0
454500,113.0
454519,91.0
454528,98.0
454537,101.0
454546,160.0
454555,350.0
454573,409.0
454582,375.0
454591,132.0
454607,277.0
454616,285.0
454625,305.0
454652,161.0
454689,2.0
454698,238.0
454704,34.0
454722,43.0
454731,341.0
454740,174.0
454759,10.0
454768,212.0
454777,262.0
454786,820.0
454795,161.0
454801,49.0
454810,251.0
454829,182.0
454838,0.0
454847,62.0
454856,778.0
454865,237.0
454874,114.0
454883,1019.0
454892,33.0
454908,113.0
454917,178.0
454926,277.0
454935,55.0
454944,188.0
454953,23.0
454962,15.0
454971,236.0
454980,157.0
454999,149.0
455008,169.0
455017,34.0
455026,42.0
455035,6.0
455053,127.0
455062,78.0
455071,64.0
455080,195.0
455099,0.0
455105,66.0
455114,6300.0
455141,223.0
455169,0.0
455178,0.0
455187,102.0
455196,2073.0
455202,261.0
455211,135.0
455220,76.0
455239,196.0
455248,9.0
455257,312.0
455275,281.0
455284,307.0
455293,12.0
455327,62.0
455336,254.0
455345,58.0
455354,424.0
455372,49.0
455381,50.0
455390,351.0
455406,0.0
455415,16.0
455424,578.0
455433,0.0
455451,50.0
455460,434.0
455479,1167.0
455488,728.0
455497,226.0
455512,1523.0
455549,88.0
455558,199.0
455567,529.0
455585,195.0
455600,417.0
455619,575.0
455628,1392.0
455646,75.0
455655,452.0
455664,0.0
455673,83.0
455682,0.0
455707,49.0
455716,444.0
455725,215.0
455734,107.0
455743,66.0
455752,92.0
455761,412.0
455770,66.0
455789,8.0
455798,119.0
455804,0.0
455813,0.0
455831,77.0
455840,146.0
455859,264.0
455868,73.0
455877,302.0
455886,210.0
455895,208.0
455901,237.0
455910,42.0
455929,54.0
455938,23.0
455947,168.0
455956,161.0
455965,194.0
455974,121.0
455983,243.0
455992,0.0
456001,61.0
456010,231.0
456029,199.0
456038,683.0
456056,326.0
456065,224.0
456074,275.0
456092,126.0
456117,192.0
456126,138.0
456135,131.0
456144,136.0
456153,214.0
456180,421.0
456205,576.0
456214,194.0
456250,264.0
456278,163.0
456287,198.0
456296,1545.0
456302,449.0
456311,410.0
456320,590.0
456339,611.0
456348,6936.0
456357,1124.0
456366,748.0
456375,433.0
456393,170.0
456409,212.0
456418,313.0
456427,326.0
456436,296.0
456445,385.0
456454,503.0
456481,67.0
456490,90.0
456506,260.0
456515,300.0
456542,0.0
456551,78.0
456560,130.0
456588,81.0
456597,119.0
456612,554.0
456621,153.0
456630,91.0
456667,814.0
456719,106.0
456728,44.0
456737,104.0
456746,118.0
456755,45.0
456764,105.0
456773,72.0
456782,307.0
456791,838.0
456807,193.0
456816,289.0
456825,135.0
456834,140.0
456852,1048.0
456861,573.0
456922,524.0
456931,573.0
456940,920.0
456959,386.0
456968,227.0
456977,253.0
457004,125.0
457022,288.0
457031,86.0
457077,620.0
457086,210.0
457101,237.0
457110,304.0
457129,484.0
457174,544.0
457183,173.0
457192,89.0
457208,65.0
457217,53.0
457226,50.0
457244,176.0
457253,89.0
457271,0.0
457280,179.0
457299,119.0
457314,205.0
457323,358.0
457332,36.0
457341,132.0
457350,38.0
457378,136.0
457387,256.0
457396,103.0
457402,35.0
457411,351.0
457420,110.0
457439,84.0
457448,232.0
457457,24.0
457466,79.0
457475,134.0
457484,107.0
457493,47.0
457509,57.0
457527,231.0
457536,175.0
457545,147.0
457554,40.0
457563,192.0
457572,191.0
457581,214.0
457590,41.0
457606,128.0
457615,9.0
457624,30.0
457633,185.0
457642,72.0
457651,87.0
457679,43.0
457688,1042.0
457697,36.0
457703,135.0
457721,46.0
457730,406.0
457749,162.0
457758,367.0
457767,345.0
457776,95.0
457785,131.0
457794,87.0
457800,230.0
457819,387.0
457828,253.0
457837,111.0
457846,61.0
457855,133.0
457864,131.0
457873,38.0
457891,40.0
457907,17.0
457916,93.0
457925,18.0
457943,76.0
457952,204.0
457961,57.0
457989,42.0
457998,46.0
458007,31.0
458016,67.0
458025,9.0
458034,46.0
458043,176.0
458052,52.0
458061,45.0
458070,280.0
458098,141.0
458104,83.0
458113,61.0
458122,3.0
458131,461.0
458140,58.0
458159,0.0
458168,119.0
458177,94.0
458186,485.0
458195,40.0
458210,2464.0
458229,1887.0
458247,420.0
458256,598.0
458265,1148.0
458274,427.0
458283,655.0
458292,64.0
458308,23.0
458317,124.0
458326,72.0
458335,107.0
458344,67.0
458353,76.0
458362,109.0
458371,275.0
458380,267.0
458399,60.0
458405,870.0
458414,1306.0
458423,36.0
458432,197.0
458441,584.0
458469,1170.0
458478,535.0
458487,186.0
458496,602.0
458502,611.0
458511,0.0
458557,372.0
458593,375.0
458609,614.0
458618,347.0
458627,200.0
458636,289.0
458645,309.0
458654,642.0
458663,624.0
458681,242.0
458690,759.0
458706,583.0
458715,478.0
458733,274.0
458742,220.0
458751,239.0
458760,259.0
458779,245.0
458797,490.0
458803,203.0
458812,114.0
458821,93.0
458830,258.0
458849,160.0
458858,172.0
458867,282.0
458885,101.0
458919,3323.0
458937,131.0
458955,206.0
458964,1162.0
458973,758.0
458982,978.0
458991,329.0
459000,143.0
459019,164.0
459028,69.0
459037,163.0
459046,129.0
459055,137.0
459064,128.0
459073,82.0
459091,98.0
459107,514.0
459116,218.0
459125,68.0
459134,62.0
459143,69.0
459152,176.0
459161,186.0
459170,71.0
459189,88.0
459198,330.0
459204,1119.0
459213,969.0
459222,20.0
459231,458.0
459259,507.0
459268,548.0
459277,565.0
459286,371.0
459295,115.0
459301,200.0
459310,121.0
459329,165.0
459338,74.0
459347,61.0
459356,86.0
459365,45.0
459374,122.0
459392,163.0
459408,64.0
459417,83.0
459426,94.0
459435,45.0
459444,36.0
459453,107.0
459462,169.0
459471,45.0
459480,42.0
459499,22.0
459514,35.0
459523,35.0
459532,148.0
459541,67.0
459550,233.0
459569,20.0
459578,229.0
459587,336.0
459596,357.0
459602,217.0
459611,240.0
459620,83.0
459639,498.0
459648,126.0
459657,199.0
459666,256.0
459675,278.0
459684,340.0
459693,352.0
459709,423.0
459718,578.0
459727,74.0
459736,0.0
459745,0.0
459815,86.0
459824,39.0
459833,71.0
459842,436.0
459851,336.0
459930,1310.0
459958,745.0
459967,385.0
459985,306.0
459994,1816.0
460002,77.0
460011,193.0
460020,735.0
460039,737.0
460048,566.0
460057,33.0
460066,97.0
460075,54.0
460093,507.0
460109,372.0
460118,338.0
460127,300.0
460136,944.0
460145,230.0
460172,332.0
460181,405.0
460190,481.0
460206,435.0
460215,378.0
460349,239.0
460358,672.0
460367,678.0
460385,44.0
460394,4650.0
460446,234.0
460455,47.0
460464,4916.0
460473,47.0
460482,297.0
460516,216.0
460525,434.0
460534,642.0
460543,1215.0
460552,86.0
460561,77.0
460570,179.0
460589,420.0
460598,435.0
460604,41.0
460613,648.0
460631,164.0
460640,44.0
460659,71.0
460668,453.0
460677,551.0
460686,234.0
460695,317.0
460701,302.0
460710,209.0
460729,1525.0
460738,1019.0
460747,634.0
460756,203.0
460765,87.0
460774,429.0
460783,392.0
460808,40.0
460817,483.0
460826,463.0
460835,810.0
460844,285.0
460853,353.0
460862,462.0
460871,331.0
460899,916.0
460905,90.0
460914,252.0
460923,445.0
460932,100.0
460941,0.0
460950,41.0
460969,250.0
460978,186.0
460987,106.0
460996,111.0
461005,74.0
461014,692.0
461023,708.0
461032,67.0
461041,142.0
461111,49.0
461120,0.0
461139,0.0
461148,1646.0
461157,52.0
461175,157.0
461193,106.0
461218,36.0
461227,45.0
461236,144.0
461245,126.0
461254,27.0
461263,145.0
461272,48.0
461281,33.0
461290,78.0
461306,56.0
461315,66.0
461324,347.0
461333,13.0
461342,96.0
461351,216.0
461360,39.0
461379,13.0
461388,49.0
461397,234.0
461403,44.0
461412,73.0
461421,222.0
461430,166.0
461449,107.0
461458,48.0
461476,53.0
461485,2.0
461494,77.0
461500,50.0
461528,68.0
461537,24.0
461546,47.0
461555,175.0
461564,47.0
461573,177.0
461582,72.0
461591,185.0
461607,121.0
461616,31.0
461625,24.0
461634,288.0
461643,24.0
461652,89.0
461661,17.0
461670,78.0
461689,124.0
461698,167.0
461704,227.0
461713,31.0
461722,127.0
461731,33.0
461740,41.0
461759,64.0
461768,157.0
461777,56.0
461786,65.0
461795,292.0
461801,57.0
461810,66.0
461829,190.0
461838,61.0
461847,24.0
461856,554.0
461865,166.0
461874,64.0
461883,58.0
461892,98.0
461908,218.0
461917,223.0
461926,163.0
461935,33.0
461944,96.0
461953,102.0
461962,491.0
461971,83.0
461980,168.0
461999,28.0
462008,337.0
462017,91.0
462026,29.0
462035,45.0
462044,0.0
462053,94.0
462062,92.0
462071,355.0
462239,8.0
462266,151.0
462293,121.0
462309,79.0
462318,81.0
462327,57.0
462336,38.0
462345,124.0
462354,153.0
462363,144.0
462372,253.0
462390,59.0
462406,37.0
465812,1503.0
466152,199.0
466161,109.0
466170,281.0
466189,202.0
466514,272.0
466523,48.0
466921,508.0
466930,206.0
467058,138.0
467094,268.0
467155,1341.0
467340,229.0
467368,265.0
467508,82.0
467517,85.0
467526,80.0
467535,149.0
467544,32.0
467553,63.0
467562,69.0
467571,85.0
467580,31.0
467599,86.0
467605,110.0
467614,67.0
467623,81.0
467632,107.0
467641,147.0
467650,75.0
467669,96.0
467678,103.0
467784,910.0
467793,135.0
467809,135.0
467863,242.0
467872,242.0
467881,821.0
467906,198.0
468006,0.0
468015,406.0
468024,208.0
468246,359.0
468255,229.0
468398,278.0
468705,113.0
468723,606.0
468732,286.0
468769,102.0
468866,36.0
468875,183.0
468893,182.0
468963,296.0
469054,577.0
469124,271.0
469133,532.0
469142,475.0
469151,287.0
469160,274.0
469188,220.0
469197,78.0
469391,87.0
469407,282.0
469416,496.0
469568,445.0
469586,126.0
469610,1088.0
469629,194.0
469638,510.0
469647,311.0
469911,157.0
469920,147.0
469957,238.0
469975,120.0
469993,22.0
470047,23.0
470092,393.0
470162,743.0
470223,20.0
470296,32.0
470302,362.0
470393,120.0
470852,96.0
470861,239.0
470870,143.0
470889,359.0
470898,236.0
470904,174.0
474702,109.0
474863,366.0
474881,189.0
474890,606.0
474906,202.0
474915,412.0
474924,262.0
474933,100.0
474942,168.0
474951,378.0
474960,162.0
474979,199.0
474997,652.0
475015,304.0
475024,399.0
475033,0.0
475042,250.0
475051,137.0
475060,282.0
475079,261.0
475088,2.0
475097,111.0
475121,12169.0
475130,209.0
475176,547.0
475185,109.0
475194,304.0
475200,238.0
475228,0.0
475255,53.0
475273,1382.0
475282,131.0
475291,189.0
475325,489.0
475352,491.0
475370,423.0
475389,50.0
475404,59.0
475413,47.0
475422,109.0
475431,9.0
475440,9.0
475459,604.0
475468,110.0
475477,80.0
475486,284.0
475495,0.0
475501,53.0
475510,0.0
475529,37.0
475538,67.0
475547,127.0
475556,200.0
475565,353.0
475574,70.0
475583,243.0
475592,86.0
475608,150.0
475617,340.0
475626,36.0
475635,24.0
475644,32.0
475653,38.0
475662,102.0
475680,123.0
475699,213.0
475705,16.0
475714,184.0
475723,98.0
475732,300.0
475741,97.0
475750,272.0
475811,0.0
475839,43.0
475866,168.0
475875,127.0
475884,82.0
476063,194.0
476090,57.0
476106,32.0
476115,27.0
476124,25.0
476133,133.0
476142,37.0
476151,29.0
476160,53.0
476179,120.0
476203,145.0
476230,152.0
476294,112.0
476319,16.0
476328,645.0
476337,97.0
476346,238.0
476355,58.0
476373,17.0
476382,170.0
476391,156.0
476470,335.0
476489,144.0
476498,122.0
476504,201.0
476513,75.0
476522,113.0
476531,105.0
476540,95.0
476559,99.0
476568,15.0
476577,325.0
476586,112.0
476595,73.0
476601,43.0
476610,77.0
476629,137.0
476638,42.0
476647,121.0
476656,7.0
476674,79.0
476683,133.0
476692,41.0
476708,96.0
476717,273.0
476726,89.0
476735,47.0
476744,79.0
476753,131.0
476762,160.0
476771,21.0
476780,140.0
476799,86.0
476805,71.0
476814,77.0
476823,49.0
476832,33.0
476841,283.0
476850,68.0
476869,244.0
476878,43.0
476887,160.0
476896,111.0
476902,33.0
476911,113.0
476939,45.0
476948,65.0
476957,27.0
476966,233.0
476975,2808.0
476984,182.0
476993,143.0
477002,75.0
477011,72.0
477020,146.0
477039,271.0
477950,175.0
477996,152.0
478005,94.0
478014,77.0
478582,183.0
478591,159.0
478616,106.0
478625,227.0
478634,274.0
478643,32.0
478661,149.0
478917,73.0
478953,258.0
479053,71.0
479062,8.0
479123,22.0
479248,70.0
479424,128.0
479549,342.0
479558,180.0
479567,69.0
479576,69.0
479585,105.0
479594,203.0
479600,137.0
479619,114.0
479628,270.0
479637,102.0
479646,107.0
479655,133.0
479664,58.0
479770,73.0
479956,3952.0
479965,58.0
479974,64.0
479983,38.0
479992,25.0
480000,30.0
480019,122.0
480028,50.0
480037,231.0
480064,290.0
480073,111.0
480082,113.0
480091,2212.0
480107,417.0
480125,151.0
480134,322.0
480143,137.0
480152,133.0
480161,4.0
480170,97.0
480189,1090.0
480198,860.0
480204,285.0
480301,0.0
480310,163.0
480329,527.0
480338,486.0
480347,93.0
480356,56.0
480444,7.0
480480,42.0
480499,4.0
480505,22.0
480514,639.0
480523,171.0
480532,224.0
480550,135.0
480569,2198.0
480684,31.0
480693,30.0
480718,42.0
480727,59.0
480736,9.0
480754,16.0
480781,8.0
480790,0.0
480815,218.0
480824,175.0
480833,108.0
480842,19.0
480879,27.0
480888,97.0
480897,143.0
480903,365.0
480912,12.0
480930,91.0
480967,188.0
480976,30.0
480985,100.0
480994,55.0
481003,63.0
481021,84.0
481030,0.0
481049,17.0
481058,35.0
481067,7.0
481076,4.0
481085,117.0
481094,0.0
481100,60.0
481119,213.0
481137,47.0
481146,65.0
481155,85.0
481173,30.0
481182,60.0
481191,163.0
481207,24.0
481225,24.0
481234,242.0
481243,78.0
481252,12.0
481261,8.0
481270,5.0
481289,81.0
481298,47.0
481304,101.0
481313,11.0
481322,49.0
481331,36.0
481340,82.0
481359,40.0
481368,16.0
481377,13.0
481386,100.0
481395,16.0
481401,0.0
481410,84.0
481429,107.0
481438,72.0
481447,11.0
481456,14.0
481465,21.0
481474,40.0
481483,78.0
481492,12.0
481508,105.0
481517,56.0
481526,35.0
481535,0.0
481544,43.0
481553,33.0
481562,36.0
481571,2.0
481580,9.0
481599,75.0
481614,60.0
481623,95.0
481632,230.0
481669,83.0
481678,42.0
481720,51.0
481739,39.0
481748,80.0
481766,114.0
481775,109.0
481784,10.0
481827,53.0
481845,32.0
481854,41.0
481863,45.0
481906,50.0
481942,143.0
481960,70.0
481988,130.0
481997,2.0
482015,39.0
482024,12.0
482060,34.0
482103,39.0
482149,5225.0
482158,7091.0
482167,69.0
482176,115.0
482185,28.0
482194,100.0
482200,29.0
482228,39.0
482246,19.0
482255,14.0
482307,88.0
482316,74.0
482325,91.0
482334,69.0
482343,107.0
482352,88.0
482361,213.0
482370,141.0
482389,15.0
482398,240.0
482413,1406.0
482422,1200.0
482431,7758.0
482440,821.0
482459,2387.0
482468,2583.0
482477,17210.0
482486,264.0
482495,74.0
482501,82.0
482510,152.0
482529,269.0
482538,886.0
482547,288.0
482556,1379.0
482565,480.0
482574,2679.0
482583,132.0
482592,138.0
482608,1157.0
482617,233.0
482635,2692.0
482644,105.0
482653,879.0
482662,534.0
482671,139.0
482680,12117.0
482699,2507.0
482857,6438.0
482954,134.0
482963,25.0
482990,78.0
483009,15.0
483018,89.0
483036,1181.0
483045,6829.0
483054,66.0
483106,100.0
483124,5101.0
483212,3168.0
